Date,Open,High,Low,Close,Adj Close,Volume
1962-01-02,1.604167,1.619792,1.588542,1.604167,0.476659,163200
1962-01-03,1.604167,1.619792,1.588542,1.619792,0.481302,156000
1962-01-04,1.656250,1.708333,1.656250,1.661458,0.493682,355200
1962-01-05,1.661458,1.697917,1.656250,1.677083,0.498325,163200
1962-01-08,1.677083,1.703125,1.666667,1.687500,0.501420,204000
1962-01-09,1.687500,1.718750,1.671875,1.703125,0.506063,290400
1962-01-10,1.703125,1.713542,1.677083,1.682292,0.499873,182400
1962-01-11,1.682292,1.708333,1.666667,1.708333,0.507611,384000
1962-01-12,1.708333,1.739583,1.687500,1.718750,0.510706,352800
1962-01-15,1.718750,1.729167,1.687500,1.713542,0.509158,280800
1962-01-16,1.697917,1.697917,1.677083,1.687500,0.504487,163200
1962-01-17,1.687500,1.708333,1.677083,1.682292,0.502930,160800
1962-01-18,1.682292,1.718750,1.682292,1.718750,0.513829,261600
1962-01-19,1.718750,1.750000,1.687500,1.750000,0.523172,357600
1962-01-22,1.750000,1.770833,1.744792,1.744792,0.521615,261600
1962-01-23,1.744792,1.760417,1.708333,1.708333,0.510715,223200
1962-01-24,1.708333,1.708333,1.666667,1.697917,0.507601,120000
1962-01-25,1.697917,1.723958,1.692708,1.708333,0.510715,151200
1962-01-26,1.708333,1.723958,1.687500,1.708333,0.510715,108000
1962-01-29,1.708333,1.723958,1.703125,1.723958,0.515387,122400
1962-01-30,1.718750,1.718750,1.692708,1.697917,0.507601,120000
1962-01-31,1.697917,1.723958,1.697917,1.708333,0.510715,189600
1962-02-01,1.708333,1.750000,1.708333,1.739583,0.520058,112800
1962-02-02,1.739583,1.744792,1.723958,1.729167,0.516944,199200
1962-02-05,1.729167,1.734375,1.723958,1.723958,0.515387,96000
1962-02-06,1.729167,1.744792,1.729167,1.734375,0.518501,105600
1962-02-07,1.734375,1.744792,1.713542,1.713542,0.512273,122400
1962-02-08,1.713542,1.718750,1.713542,1.713542,0.512273,141600
1962-02-09,1.713542,1.718750,1.692708,1.692708,0.506044,115200
1962-02-12,1.692708,1.697917,1.671875,1.697917,0.507601,98400
1962-02-13,1.697917,1.703125,1.682292,1.692708,0.506044,86400
1962-02-14,1.692708,1.692708,1.666667,1.677083,0.501373,177600
1962-02-15,1.671875,1.671875,1.645833,1.666667,0.498259,60000
1962-02-16,1.666667,1.687500,1.635417,1.677083,0.501373,88800
1962-02-19,1.677083,1.692708,1.661458,1.677083,0.501373,170400
1962-02-20,1.677083,1.682292,1.666667,1.671875,0.499816,67200
1962-02-21,1.671875,1.671875,1.625000,1.635417,0.488917,98400
1962-02-23,1.635417,1.656250,1.625000,1.635417,0.488917,96000
1962-02-26,1.666667,1.697917,1.666667,1.697917,0.507601,158400
1962-02-27,1.697917,1.708333,1.677083,1.682292,0.502930,117600
1962-02-28,1.682292,1.703125,1.666667,1.682292,0.502930,139200
1962-03-01,1.682292,1.703125,1.682292,1.682292,0.502930,74400
1962-03-02,1.682292,1.687500,1.666667,1.687500,0.504487,105600
1962-03-05,1.687500,1.692708,1.666667,1.687500,0.504487,79200
1962-03-06,1.687500,1.703125,1.666667,1.677083,0.501373,98400
1962-03-07,1.677083,1.677083,1.645833,1.656250,0.495145,172800
1962-03-08,1.656250,1.661458,1.635417,1.640625,0.490474,98400
1962-03-09,1.640625,1.645833,1.635417,1.635417,0.488917,86400
1962-03-12,1.635417,1.640625,1.614583,1.614583,0.482689,96000
1962-03-13,1.614583,1.635417,1.588542,1.625000,0.485802,141600
1962-03-14,1.630208,1.661458,1.630208,1.661458,0.496702,117600
1962-03-15,1.661458,1.661458,1.635417,1.645833,0.492031,139200
1962-03-16,1.645833,1.661458,1.645833,1.661458,0.496702,79200
